"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2022-Q1","T1-2022",5089.342,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2022-Q2","T2-2022",5183.587,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2022-Q3","T3-2022",5149.215,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2022-Q4","T4-2022",5240.981,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2023-Q1","T1-2023",5234.801,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2023-Q2","T2-2023",5302.973,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2023-Q3","T3-2023",5229.966,,
"ITCD","Nord","2","femmine","Y20-64","20-64 anni","2023-Q4","T4-2023",5328.155,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2018","2018",3715.246,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2018-Q2","T2-2018",3726.016,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2018-Q1","T1-2018",3666.149,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2018-Q4","T4-2018",3734.957,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2018-Q3","T3-2018",3733.86,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2019","2019",3729.485,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2019-Q1","T1-2019",3720.503,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2019-Q2","T2-2019",3713.47,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2019-Q4","T4-2019",3742.021,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2019-Q3","T3-2019",3741.948,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2020","2020",3608.241,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2020-Q2","T2-2020",3564.646,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2020-Q1","T1-2020",3678.407,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2020-Q3","T3-2020",3600.148,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2020-Q4","T4-2020",3589.762,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2021","2021",3613.923,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2022","2022",3718.483,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2023","2023",3752.573,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2021-Q1","T1-2021",3530.299,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2021-Q2","T2-2021",3608.853,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2021-Q3","T3-2021",3654.178,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2021-Q4","T4-2021",3662.361,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2022-Q1","T1-2022",3668.302,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2022-Q2","T2-2022",3732.978,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2022-Q3","T3-2022",3730.793,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2022-Q4","T4-2022",3741.857,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2023-Q1","T1-2023",3713.293,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2023-Q2","T2-2023",3749.381,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2023-Q3","T3-2023",3769.284,,
"ITC","Nord-ovest","1","maschi","Y20-64","20-64 anni","2023-Q4","T4-2023",3778.332,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2018","2018",2737.384,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2018-Q2","T2-2018",2754.959,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2018-Q1","T1-2018",2694.785,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2018-Q4","T4-2018",2729.892,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2018-Q3","T3-2018",2769.9,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2019","2019",2775.137,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2019-Q1","T1-2019",2754.822,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2019-Q2","T2-2019",2806.339,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2019-Q4","T4-2019",2758.779,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2019-Q3","T3-2019",2780.609,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2020","2020",2718.137,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2020-Q2","T2-2020",2716.431,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2020-Q1","T1-2020",2758.814,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2020-Q3","T3-2020",2713.959,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2020-Q4","T4-2020",2683.344,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2021","2021",2704.469,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2022","2022",2753.469,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2023","2023",2793.69,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2021-Q1","T1-2021",2640.449,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2021-Q2","T2-2021",2710.382,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2021-Q3","T3-2021",2732.003,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2021-Q4","T4-2021",2735.04,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2022-Q1","T1-2022",2729.42,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2022-Q2","T2-2022",2756.442,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2022-Q3","T3-2022",2761.177,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2022-Q4","T4-2022",2766.838,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2023-Q1","T1-2023",2774.238,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2023-Q2","T2-2023",2817.308,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2023-Q3","T3-2023",2773.879,,
"ITD","Nord-est","1","maschi","Y20-64","20-64 anni","2023-Q4","T4-2023",2809.335,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2018","2018",2610.281,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2018-Q2","T2-2018",2616.992,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2018-Q1","T1-2018",2596.292,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2018-Q4","T4-2018",2600.795,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2018-Q3","T3-2018",2627.046,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2019","2019",2609.816,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2019-Q1","T1-2019",2575.241,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2019-Q2","T2-2019",2620.171,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2019-Q4","T4-2019",2616.072,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2019-Q3","T3-2019",2627.78,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2020","2020",2554.969,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2020-Q2","T2-2020",2547.858,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2020-Q1","T1-2020",2604.915,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2020-Q3","T3-2020",2515.797,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2020-Q4","T4-2020",2551.308,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2021","2021",2552.985,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2022","2022",2622.413,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2023","2023",2666.294,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2021-Q1","T1-2021",2478.135,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2021-Q2","T2-2021",2559.421,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2021-Q3","T3-2021",2582.508,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2021-Q4","T4-2021",2591.876,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2022-Q1","T1-2022",2615.613,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2022-Q2","T2-2022",2624.855,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2022-Q3","T3-2022",2632.712,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2022-Q4","T4-2022",2616.473,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2023-Q1","T1-2023",2647.193,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2023-Q2","T2-2023",2698.034,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2023-Q3","T3-2023",2673.44,,
"ITE","Centro","1","maschi","Y20-64","20-64 anni","2023-Q4","T4-2023",2646.508,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2018","2018",2897.866,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2018-Q2","T2-2018",2919.931,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2018-Q1","T1-2018",2909.835,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2018-Q4","T4-2018",2894.706,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2018-Q3","T3-2018",2866.991,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2019","2019",2837.047,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2019-Q1","T1-2019",2865.954,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2019-Q2","T2-2019",2852.138,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2019-Q4","T4-2019",2814.73,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2019-Q3","T3-2019",2815.366,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2020","2020",2705.221,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2020-Q2","T2-2020",2690.997,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2020-Q1","T1-2020",2786.54,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2020-Q3","T3-2020",2677.251,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2020-Q4","T4-2020",2666.094,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2021","2021",2669.316,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2022","2022",2657.628,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2023","2023",2600.184,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2021-Q1","T1-2021",2626.832,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2021-Q2","T2-2021",2670.739,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2021-Q3","T3-2021",2682.439,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2021-Q4","T4-2021",2697.254,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2022-Q1","T1-2022",2645.947,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2022-Q2","T2-2022",2683.766,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2022-Q3","T3-2022",2643.181,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2022-Q4","T4-2022",2657.619,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2023-Q1","T1-2023",2603.502,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2023-Q2","T2-2023",2606.724,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2023-Q3","T3-2023",2567.497,,
"ITC","Nord-ovest","9","totale","Y35-49","35-49 anni","2023-Q4","T4-2023",2623.014,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2018","2018",9662.808,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2018-Q2","T2-2018",9814.144,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2018-Q1","T1-2018",9532.196,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2018-Q4","T4-2018",9657.269,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2018-Q3","T3-2018",9647.623,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2019","2019",9760.2,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2019-Q1","T1-2019",9650.523,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2019-Q2","T2-2019",9882.684,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2019-Q4","T4-2019",9747.711,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2019-Q3","T3-2019",9759.883,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2020","2020",9384.962,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2020-Q2","T2-2020",9226.308,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2020-Q1","T1-2020",9601.244,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2020-Q3","T3-2020",9302.874,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2020-Q4","T4-2020",9409.422,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2021","2021",9493.29,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2022","2022",9735.242,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2023","2023",9974.072,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2021-Q1","T1-2021",9142.532,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2021-Q2","T2-2021",9499.326,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2021-Q3","T3-2021",9571.22,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2021-Q4","T4-2021",9760.082,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2022-Q1","T1-2022",9577.538,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2022-Q2","T2-2022",9813.431,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2022-Q3","T3-2022",9675.286,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2022-Q4","T4-2022",9874.715,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2023-Q1","T1-2023",9856.708,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2023-Q2","T2-2023",9992.391,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2023-Q3","T3-2023",9918.329,,
"IT","Italia","2","femmine","Y15-74","15-74 anni","2023-Q4","T4-2023",10128.859,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2018","2018",1816.46,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2018-Q2","T2-2018",1831.938,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2018-Q1","T1-2018",1797.746,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2018-Q4","T4-2018",1824.613,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2018-Q3","T3-2018",1811.543,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2019","2019",1890.572,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2019-Q1","T1-2019",1865.343,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2019-Q2","T2-2019",1920.472,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2019-Q4","T4-2019",1892.316,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2019-Q3","T3-2019",1884.158,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2020","2020",1888.42,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2020-Q2","T2-2020",1887.352,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2020-Q1","T1-2020",1907.183,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2020-Q3","T3-2020",1887.319,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2020-Q4","T4-2020",1871.826,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2021","2021",1904.146,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2022","2022",1974.158,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2023","2023",2072.41,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2021-Q1","T1-2021",1838.105,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2021-Q2","T2-2021",1927.521,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2021-Q3","T3-2021",1926.703,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2021-Q4","T4-2021",1924.255,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2022-Q1","T1-2022",1944.473,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2022-Q2","T2-2022",2007.192,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2022-Q3","T3-2022",1971.93,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2022-Q4","T4-2022",1973.035,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2023-Q1","T1-2023",2017.831,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2023-Q2","T2-2023",2096.415,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2023-Q3","T3-2023",2076.733,,
"ITD","Nord-est","9","totale","Y50-74","50-74 anni","2023-Q4","T4-2023",2098.659,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2018","2018",1799.403,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2018-Q2","T2-2018",1816.385,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2018-Q1","T1-2018",1764.672,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2018-Q4","T4-2018",1812.239,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2018-Q3","T3-2018",1804.316,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2019","2019",1851.764,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2019-Q1","T1-2019",1808.958,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2019-Q2","T2-2019",1870.758,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2019-Q4","T4-2019",1854.102,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2019-Q3","T3-2019",1873.24,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2020","2020",1872.405,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2020-Q2","T2-2020",1882.489,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2020-Q1","T1-2020",1874.372,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2020-Q3","T3-2020",1846.836,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2020-Q4","T4-2020",1885.922,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2021","2021",1894.032,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2022","2022",1962.219,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2023","2023",2021.548,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2021-Q1","T1-2021",1826.49,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2021-Q2","T2-2021",1888.396,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2021-Q3","T3-2021",1909.442,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2021-Q4","T4-2021",1951.797,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2022-Q1","T1-2022",1932.304,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2022-Q2","T2-2022",1955.464,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2022-Q3","T3-2022",1978.705,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2022-Q4","T4-2022",1982.403,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2023-Q1","T1-2023",1984.721,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2023-Q2","T2-2023",2017.752,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2023-Q3","T3-2023",2028.533,,
"ITE","Centro","9","totale","Y50-74","50-74 anni","2023-Q4","T4-2023",2055.186,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2018","2018",2272.047,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2018-Q2","T2-2018",2288.821,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2018-Q1","T1-2018",2218.594,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2018-Q4","T4-2018",2280.906,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2018-Q3","T3-2018",2299.865,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2019","2019",2313.842,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2019-Q1","T1-2019",2225.793,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2019-Q2","T2-2019",2353.017,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2019-Q4","T4-2019",2326.856,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2019-Q3","T3-2019",2349.701,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2020","2020",2287.835,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2020-Q2","T2-2020",2273.758,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2020-Q1","T1-2020",2281.112,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2020-Q3","T3-2020",2300.14,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2020-Q4","T4-2020",2296.33,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2021","2021",2311.556,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2022","2022",2392.867,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2023","2023",2525.828,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2021-Q1","T1-2021",2278.79,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2021-Q2","T2-2021",2305.998,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2021-Q3","T3-2021",2324.23,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2021-Q4","T4-2021",2337.208,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2022-Q1","T1-2022",2345.002,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2022-Q2","T2-2022",2414.183,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2022-Q3","T3-2022",2387.256,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2022-Q4","T4-2022",2425.027,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2023-Q1","T1-2023",2441.322,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2023-Q2","T2-2023",2520.78,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2023-Q3","T3-2023",2583.487,,
"ITFG","Mezzogiorno","9","totale","Y50-74","50-74 anni","2023-Q4","T4-2023",2557.723,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2018","2018",3452.741,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2018-Q2","T2-2018",3492.06,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2018-Q1","T1-2018",3388.417,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2018-Q4","T4-2018",3489.377,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2018-Q3","T3-2018",3441.111,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2019","2019",3593.477,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2019-Q1","T1-2019",3524.088,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2019-Q2","T2-2019",3637.623,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2019-Q4","T4-2019",3612.038,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2019-Q3","T3-2019",3600.16,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2020","2020",3590.767,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2020-Q2","T2-2020",3562.514,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2020-Q1","T1-2020",3613.735,,
"IT","Italia","2","femmine","Y50-89","50-89 anni","2020-Q3","T3-2020",3554.232,,
